id,projectId,label,icon,sortOrder
744bcd75-6386-4515-8fce-7efd54f759a2,25c84bea-37cc-4a00-a8eb-a504f8a191f4,Metro Connectivity,🚇,0
753d8e00-517d-40b8-a238-59f44feb5252,e59debce-1f67-4a5f-ab7e-613fe1441982,2 Lakh Sq.Ft. Clubhouse,🏛️,0
75bc5d25-3c9b-45a6-932a-eaf6b9e705f2,728db93d-8501-488a-a01b-8917095530a1,Infinity Pool on the 47th Floor,🏊,0
76240745-ad7a-4a94-af72-c05e4061e89c,6a3994f8-8b87-441d-8d43-732f7162ac90,Central Water Fountains,💧,0
76512068-cf3b-4fc5-9e27-d404779e0e53,0ef5cdef-6f02-4591-a386-553534d6cce0,Low-rise gated community,🏡,0
76b7b6bb-083b-40cc-a37c-6acd38dece9b,9f1e5e3d-18bb-450b-bd00-8c0406ff8d2c,Zero Vehicular Surface Movement,🚗,3
79536c9f-a152-46f3-b258-4f7e4970112d,bccdee7e-3f5d-4e88-a0c9-070942334caa,Banquet & Event Spaces,🎉,0
79d9a6ab-1f4b-43e0-8203-6d1f5e53bf4a,254b6fe9-2325-4bb5-a35d-b214cb88764d,Home Automation,💡,0
79e9ffd7-fc92-4d86-bac5-a2b912423949,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,Panoramic City Views,🌇,0
7a1b802e-901d-4ff0-96ae-6d056b489321,8b6a09f7-9696-4811-ad43-bad1dea5f324,Large Deck Balconies,🛗,0
7a803198-9495-43e6-83b6-a7c6b178eaf9,21f65c22-0ac4-4e2e-92df-029afe926330,1 Lac+ Sq.Ft. Clubhouse,🏛️,0
7a876bef-0ec2-4a08-9e0d-fdf2cd730b33,37aab4b2-99cd-4d22-9d89-a29e1c2868c4,Exclusive 3 & 4 BHK Layouts,🛏️,0
7b24631e-5fbd-4ef1-a152-20bc88418971,0ef5cdef-6f02-4591-a386-553534d6cce0,Private lift with each unit,🛗,0
7b4d83fc-3c2d-4625-bf83-3a62f1be01cc,25c84bea-37cc-4a00-a8eb-a504f8a191f4,24x7 Security,🔒,0
7e6c1c5f-dc34-4580-bd82-423fd1022945,d9401432-af8d-41fc-8230-594a70cc2a98,Anchor Stores at 3 Levels,🌆,0
7f490819-256b-4500-b3e3-b53110ffe128,7a117c0f-16eb-4536-a0a6-028271a06f3b,Vehicle-free Green Zones,🌳,0
7ffacbdf-7d31-44ed-b5b6-d293badbfee4,728db93d-8501-488a-a01b-8917095530a1,Panoramic Aravalli & City Views,🌄,0
8034384f-4d7b-4004-8e48-b203c61f2899,12ae60bb-6415-427c-86ad-adcb52eb5a8f,Private Lifts to Residences,🛗,0
80e71398-04e6-4411-b4a0-a2f51d9820a0,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Indoor Games Room,🎲,0
8216ccf6-642c-4cff-8696-4cfde9985281,0ef5cdef-6f02-4591-a386-553534d6cce0,Exclusive clubhouse,🏊,0
82c98c9e-dae9-450b-924a-fc78b7f25139,2a2c45d5-0f68-459c-a286-0509b7bb6073,Golf-Themed Residences,⛳,0
83042eb7-54c4-41a9-b158-5a5ca83a94e2,6a3994f8-8b87-441d-8d43-732f7162ac90,European Branded Kitchens,🍽️,0
843996bb-19d3-4715-9bdb-8a14f47e5df3,d9401432-af8d-41fc-8230-594a70cc2a98,Close to Premium Schools and Corporates,🏫,0
859514de-5a5e-44fc-afeb-c8994cf3170c,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Gymnasium,🏋️,0
85fdbf4b-d098-4c91-9cd6-ed894500543f,a9fb2cee-4190-4f2f-9940-8be2199e38e3,Double Height Entrances,🌟,0
86cae6f1-fb84-4464-9171-f925ce86c555,049251cb-0089-4e71-8624-88c23074f082,6-lane Olympic-size Pool,🏊‍♂️,0
870536c0-5200-4d52-b43a-54549e482f3d,a0526302-80d5-40e4-ba4f-0e030521e651,"Retail shops, Food Court, Multiplex",🛒,0
8712d213-605d-4970-ae57-2fb78a6d43d6,254b6fe9-2325-4bb5-a35d-b214cb88764d,3 Parking Bays per Unit,🚘,0
8728af54-56b6-4b20-bf09-8777565f0c0a,ead71e2f-5982-4c58-b243-5e9cd88d9fe9,VRV/VRF Air Conditioning,❄️,0
875faa52-57ac-47fd-ad6a-1403fbd7ac5b,8e7d9d67-660b-4099-b583-f39f14bf9a26,Sky Terraces & Gardens,🏙️,0
87d60f74-39c9-4b4b-808a-c08f85b53250,c4348b89-26f3-4e74-9253-4a68bd32df22,Trump Card World-Class Privileges,🎖️,0
87eaebfa-9873-4723-a9f1-a68dee23aef7,9301a8cc-a2ab-4828-98a8-455229bd4beb,High-Street Retail,🏬,0
88584447-7990-415e-8076-5473ee9d53e6,6a3994f8-8b87-441d-8d43-732f7162ac90,Golf-Themed Landscaping & Vistas,⛳,0
889ddfdb-5603-4c45-982c-f4670b450b59,ead71e2f-5982-4c58-b243-5e9cd88d9fe9,Imported Marble & Premium Interiors,⚜️,0
88ca8893-40bb-421a-97fb-df1a94483524,7c97e410-c9ab-43a3-bd32-65a83a08fd8b,High-Street Retail Destination,🏬,0
88f7d187-2d80-45e7-af69-982a11c1ad6a,b49dd03f-64af-4566-a403-d1e99e39ab97,Elite Concierge Services,🛎️,3
8a0b75b7-c4b1-4a1d-ac7d-8da2ef392778,60fb584b-a3b6-4ade-9adb-8eb02508682d,8 Acres of Greens & Parks,🌳,0
8a3633c1-d91a-4f48-a89c-67c22a5a786d,ef4d244d-fb32-42d7-a4be-0f515c4ed2c8,Panoramic Aravalli Views,🏞️,0
8a62d153-2b82-4f45-8a9c-a0ef00078f11,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Triple-Height Entrance Lobby,🏢,0
8a71f4c2-03bc-4ce4-904c-85d101f59d1c,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Panoramic City and Aravalli Views,🌄,0
8bc45744-473c-4c74-a8b7-fdf97ee2d125,ef4d244d-fb32-42d7-a4be-0f515c4ed2c8,Private Lift Lobby,🛗,0
8c294253-7922-46c8-9881-5d04eca82502,d9401432-af8d-41fc-8230-594a70cc2a98,High-Street Retail with Open-Air Dining,🛣️,0
8c370d28-34ab-4ac0-89fc-a81229e00d40,7a117c0f-16eb-4536-a0a6-028271a06f3b,Dedicated Kids Play Area,🛝,0
8e8fe6b2-889c-4d37-8c83-99772034ebbd,7a117c0f-16eb-4536-a0a6-028271a06f3b,Ample Parking Facilities,🚘,0
8e9ba898-3dc9-48ce-9add-c2d3ade256ca,c9b9ee68-248e-48fb-ae77-1b082109a89c,Central Air Conditioning,🌬️,0
8ea6db67-5183-48ae-9efa-cb099f581226,60fb584b-a3b6-4ade-9adb-8eb02508682d,55+ Lifestyle Amenities,🎉,0
91f8ad18-77b3-445c-8aec-9e4b8c490559,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Grand Glass Façade Towers,🏢,0
92b791ba-a9ee-4582-b09e-c7dd71468033,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,Underground Sunlit Parking,🚗,0
938e39f3-8703-4c2e-ae07-38eb31b47095,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Panoramic Views of Diplomatic Enclave & Greens,🌇,0
94119bfd-f2b4-4602-be40-e029fa04f6b9,c4348b89-26f3-4e74-9253-4a68bd32df22,Private Elevators to Each Residence,🛗,0
943bdb43-1098-4e2f-9755-51c972692ad2,254b6fe9-2325-4bb5-a35d-b214cb88764d,Low-Density Living,🏗️,0
95931a31-ac16-44ba-a7ad-13334f72228c,a9fb2cee-4190-4f2f-9940-8be2199e38e3,85% Green and Open Area,🌿,0
9766e04d-ed17-4626-8b28-55a0ed073f2e,ead71e2f-5982-4c58-b243-5e9cd88d9fe9,Smart Home Automation,🎛️,0
977d8c4e-14bc-4259-9b23-529122d930b8,b49dd03f-64af-4566-a403-d1e99e39ab97,Designed by Benoy Architects,🏛️,1
97cefd3f-d79a-4365-9862-43710629f22b,0ef5cdef-6f02-4591-a386-553534d6cce0,24x7 Security & CCTV Surveillance,🎥,0
986baa3e-1835-4268-b283-cca0afe7beee,f9b16292-de07-471d-9d9c-d9f92bd44692,Floating Sauna & Scenic Pool,🏊,0
99cd3929-3e3e-4d7a-b5b5-c9411cd0139f,bccdee7e-3f5d-4e88-a0c9-070942334caa,Babysitting & Kid Zones,🎠,0
99d5bb1d-d1c3-49e7-b430-12c7768b056c,37aab4b2-99cd-4d22-9d89-a29e1c2868c4,"50,000 Sq.Ft. Clubhouse",🏛️,0
9acfc1c4-c734-49f4-8b70-f10a2a055861,9301a8cc-a2ab-4828-98a8-455229bd4beb,Grade A Office Spaces,🏢,0
9ae3e2e8-c809-4399-abb0-bbf23ce675dd,a3af1f05-e6bb-4a25-a7be-1f9115867304,2 Side Open Site,🛣️,0
9afcf565-64ce-4d93-b283-39e88abd82d8,6a3994f8-8b87-441d-8d43-732f7162ac90,Grand Clubhouse,🎉,0
9b08c811-af5d-48f5-a980-2e2544fa76b9,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,Advanced Security,🛡️,0
9b3c1462-edaa-44ea-8b91-5351f640dfd9,bd535d19-6a06-45cc-a692-3d56849d8e89,75% Open Green Spaces,🌳,0
9b66e481-1c95-4b1c-8f1e-1131df656c2c,6b1c33af-b1a9-49a4-a9ca-6fa3545214f2,Temperature-Controlled Rooftop Pool,🏊,0
9bf67659-4b91-4322-9346-976d79c2a3d3,4c17e492-2ed5-478e-82e3-2756706a85f9,Prime connectivity,🌐,0
9c9fb27c-4bb1-421d-a56f-50e1d21eb78c,6b799d00-5a0b-4a72-be56-4bd7c78352b0,High-Security with CCTV,🛡️,0
9cf77665-961b-4766-b7e0-333dfc05a99f,0ef5cdef-6f02-4591-a386-553534d6cce0,Basement & terrace for select floors,🏢,0
9d28d08e-f846-4636-a63d-1908f4894c0f,3fed7102-bc0c-4fe5-a6b4-b30868757223,Imported Marble Flooring,⚜️,0
9d6a3428-8a01-49ba-b7b8-bd9a0b96c5ee,8b6a09f7-9696-4811-ad43-bad1dea5f324,Low-Density Layout,🏞️,0
9d6ff498-c8f6-4699-9564-0b0a8d92a171,92cbf452-4a30-4a42-8b55-61bc7ca8baf8,Private Decks & Terraces,🌅,2
9f88a896-ac9f-42ac-91f3-ce57845d0f85,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Mini Theatre & Business Centre,🎬,0
a00febc2-2649-48e0-8585-34bd0df644ca,ae24318b-3030-428a-94f6-c9c93e7789f6,Private Elevator Lobby,🛗,0
a123ca80-1a78-4246-a764-bb871da9bae6,bfdbaac8-419e-473e-ae73-6edd80f14387,Panoramic City Views,🌇,0
a1950b96-7f45-40cc-ad71-dee502f4f8d3,8b6a09f7-9696-4811-ad43-bad1dea5f324,Luxury Modular Kitchen,🍽️,0
a1efa4b0-bd26-45b7-9c3f-e07f430fc62a,254b6fe9-2325-4bb5-a35d-b214cb88764d,Aravalli View Towers,🏞️,0
a25493f4-0733-439f-881e-826cf9bf5166,25c84bea-37cc-4a00-a8eb-a504f8a191f4,Modern Design,🏢,0
a2a751a2-cbe1-4221-bec9-1084e31b445b,b78f7b94-2629-4566-b8a8-a14b578d3434,Vehicle-Free Trails,🚶,0
a2b5174d-2810-491d-8f17-59657f82d270,491d8e64-e144-40cd-bf4b-0273fc49acf7,Children's Play Zone,🧒,0
a2b76874-5564-447a-a77c-fe1f2b98ea9a,37aab4b2-99cd-4d22-9d89-a29e1c2868c4,Resort-Style Pool & Spa,🏊,0
a32afe39-db12-4576-987f-41d5bd593d1d,4c17e492-2ed5-478e-82e3-2756706a85f9,Basement parking,🅿️,0
a35eb4fa-5e89-48d8-8b30-bbf126991027,d0e6ac5d-365e-4efb-87da-97f37581be3a,VRV Air Conditioning,🌬️,0
a3804a88-0ce7-4f37-8001-32899a145c7e,12ae60bb-6415-427c-86ad-adcb52eb5a8f,Triple-Height Grand Entrance Lobby,🏛️,0
a3bd4ce0-9841-4b43-8b86-2df9d78bc195,c9b9ee68-248e-48fb-ae77-1b082109a89c,Business Lounge,🧑‍💼,0
a3f5bf81-b32e-4d81-8487-63b3dfdd6ff8,2a2c45d5-0f68-459c-a286-0509b7bb6073,5-Tier Security,🔒,0
a505217a-3244-4587-9800-e833bd90e687,bccdee7e-3f5d-4e88-a0c9-070942334caa,"Luxury Clubhouse (70,000 sqft)",🏛️,0
a51de717-4872-4d4a-af95-0099dbe536e3,d6239c57-d7ed-4da1-84cc-3330b1ea324c,Excellent metro & road connectivity,🚇,0
a570c5a9-01d4-4bee-9024-b1437d85aa34,b78f7b94-2629-4566-b8a8-a14b578d3434,EV Charging & Retail,🔋,0
a649767b-46a2-4843-9c3f-014892f620d0,8b6a09f7-9696-4811-ad43-bad1dea5f324,Landscape Greens,🌳,0
a6506f94-7fe1-4872-a8b9-9e0f39904bbd,e59debce-1f67-4a5f-ab7e-613fe1441982,Multi-Tier Security System,🛡️,0
a75d99e8-f347-4b62-a982-b862a04dfd55,d0e6ac5d-365e-4efb-87da-97f37581be3a,Smart Access & Security,🔒,0
a7851b1e-1e29-4aea-a8f5-6da4708dd996,21f65c22-0ac4-4e2e-92df-029afe926330,Green Landscapes & Leisure Trails,🌳,0
a7a2b8b3-6a12-4306-b7e7-5903feffed88,a3af1f05-e6bb-4a25-a7be-1f9115867304,Surrounded with Dense Residential Projects,🏢,0
a8540371-3959-412b-a859-45321a8b52f9,d9401432-af8d-41fc-8230-594a70cc2a98,Multiple Anchor Stores for Diverse Shopping,🛍️,0
a900aad1-89fe-434e-94ca-a2c6b9d5a2a7,06e0aa61-ef5c-4892-beec-a5a1df6ec52c,Four High-Rise Towers (Up to 35 Floors),🏢,0
aa689dcd-fec7-4bbc-bb26-d4fda1e09a66,728db93d-8501-488a-a01b-8917095530a1,2.5 Acre Terrace Club & AirClub Sky Lounge,🏙️,0
aa8b8c19-bf1c-499c-b588-c40cf15df4b0,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Aravalli Facing Apartments,⛰️,0
aab12816-970a-4a22-a738-4cd75958182d,3fed7102-bc0c-4fe5-a6b4-b30868757223,Panoramic Views of Delhi Ridge,🌇,0
aae194f0-2e86-4cee-bce2-852f6fee1478,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Exclusive Clubhouse with Luxurious Interiors,🏛️,0
ab25d531-bfc1-400f-b6d8-e7d2782942ea,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,Wellness & Fitness Center,🧘,0
abb1dfa3-418a-49dc-ba27-d56d2df55b65,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Jogging Track,🏃,0
abcfc6c9-5175-4bfb-84a1-aeb71d14a625,ae24318b-3030-428a-94f6-c9c93e7789f6,Green & Water Landscapes,🌳,0
acaefade-3522-4858-a169-042e9ca3d1d9,60fb584b-a3b6-4ade-9adb-8eb02508682d,1.5 Lakh Sq.Ft. Clubhouse,🏢,0
acbc2354-2227-40fd-a36a-c9d619af9dbc,d0e6ac5d-365e-4efb-87da-97f37581be3a,"Clubhouse 60,000+ Sq.Ft.",🏛️,0
ae998209-1ee5-47c2-a343-4cc3fbf8b381,d2afb735-8465-414a-924f-a7226ea3319a,Prime Location,📍,0
af5de45d-9b56-42dc-a9aa-50838feeb451,c9b9ee68-248e-48fb-ae77-1b082109a89c,Retail Shop Front Visibility,🛍️,0
aff2f3c3-52e2-4c31-9d6e-83e373fab270,7a117c0f-16eb-4536-a0a6-028271a06f3b,High-Speed Elevators,🛗,0
aff408db-0e9e-4c27-baab-aa930cf2851f,c9b9ee68-248e-48fb-ae77-1b082109a89c,High-Speed Elevators,🛗,0
b09de9f5-382d-4376-b967-f15ba24ac9d1,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Expansive Deck Balconies,🏞️,0
b0e3a1a0-772a-4673-a2e5-f8d9936e8bc6,bd535d19-6a06-45cc-a692-3d56849d8e89,Private Guest Suites & Banquet,🛌,0
b2324323-9049-4ff5-9f1e-34cb63745fdc,b78f7b94-2629-4566-b8a8-a14b578d3434,75% Open Green Space,🌳,0
b2b577ee-d2c7-4cf9-ad0c-5c5a51774a0c,4c17e492-2ed5-478e-82e3-2756706a85f9,Serviced Lofts,🏠,0
b34f8e28-e793-4641-bac4-9e5473c1f292,728db93d-8501-488a-a01b-8917095530a1,"Grand Entrance, Gardens, Jogging Tracks",🌳,0
b3686fdf-a788-4243-8953-50e3a8a31804,0442a99c-6f74-4f69-b564-e0ed491e52ac,Double-Height Retail Shops,🏪,1
b489cf52-f77e-4f50-89b6-2d8b267e27ad,20e1a7ff-2d5a-4bb7-b658-2b0c95a02d42,Two Community Clubs,🏊,0
b56bb01d-60c8-4c2f-8261-3acc4e1ceb12,254b6fe9-2325-4bb5-a35d-b214cb88764d,Dedicated Staff Room,🧑‍🔧,0
b5c16ded-82f4-4c5e-a413-127f91813ead,a3af1f05-e6bb-4a25-a7be-1f9115867304,Triple Height Shops on Ground Floor,🏬,0
b5ca286d-236c-4436-9149-5fcc423f626c,90c0031f-c707-4bed-b8f7-75f690c2b088,Spacious Residences,🏠,0
b5d0586a-22ff-4497-aee4-d98e4cdf6353,165ef67e-ef7b-4dde-9a9b-817a92875500,Premium Retail Shops,🏬,0
b61907b2-3642-4c11-8640-5580c5802238,8b6a09f7-9696-4811-ad43-bad1dea5f324,Multi-tier Security,🔒,0
b63e1191-9871-4c0f-b578-2b337eaee040,9301a8cc-a2ab-4828-98a8-455229bd4beb,Futuristic Glass Architecture,🌇,0
b6c93e5d-ca9a-46d4-88ed-45f35f6a8364,c05bb44a-4d96-4c65-9703-923dd67a4b91,Modern Infrastructure,🏢,0
b7fda246-e883-4e06-9130-b85533886a3e,8853edc1-08b4-4512-b7d8-5e10800896fe,Senior Citizens’ Zone,🚡,0
b84fce18-5b95-4224-b199-83f5375a292f,ef4d244d-fb32-42d7-a4be-0f515c4ed2c8,All Weather Swimming Pool,🏊,0
ba87a7c3-4c3d-43b4-8f97-dd9c8f7d981b,986e025d-5bf1-4c5d-90b9-2c5bda59d34a,Multiplex signed with PVR Cinemas,,0
bab9ceac-b504-4ef8-8b8e-14d23ef4a663,7a117c0f-16eb-4536-a0a6-028271a06f3b,"Clubhouse 55,000+ Sq.Ft.",🏊,0
bc107394-8ba5-49e8-9cee-a17f87ac9e2b,6b1c33af-b1a9-49a4-a9ca-6fa3545214f2,Dedicated Kids & Family Zones,🧒,0
bc513c6f-b0ef-45cd-ae2b-03e518f39ce4,bd535d19-6a06-45cc-a692-3d56849d8e89,5-Tier Security,🛡,0
bd16341b-d2cb-4f55-80d1-5ae94f77aca7,165ef67e-ef7b-4dde-9a9b-817a92875500,Ample Parking Space,🅿️,0
bd89a3fe-0dd9-4362-96c5-50a48f07e082,165ef67e-ef7b-4dde-9a9b-817a92875500,Open-Air Social Lounges,🌳,0
be9430d0-7860-45d2-a975-a749c1aeadbf,c05bb44a-4d96-4c65-9703-923dd67a4b91,World-Class Architecture,🏗️,0
be9efb7d-5490-4e17-9a38-c5ba7d2bccfa,982ed68a-ba24-4226-b101-01e7f90de70a,Plot Sizes 142-491 Sq.Yd.,📐,0
bedb3e28-8f2c-4811-87b3-5ee2ff3c2c89,bccdee7e-3f5d-4e88-a0c9-070942334caa,Sports Complex & Gym,🏋️,0
c07927cd-edad-4271-bc5f-4ba5e39c9618,ef4d244d-fb32-42d7-a4be-0f515c4ed2c8,Triple Height Grand Lobby,🏢,0
c2e82829-f44d-4b09-a6f6-7bef05f8aa9f,92cbf452-4a30-4a42-8b55-61bc7ca8baf8,Ultra-Low Density Living,🧘‍♂️,1
c3e65725-7df5-45cd-bc8c-226c961c15ab,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Car Parking,🚗,0
c48a3234-e153-44e1-a13b-fbfcb0aff7d2,d9401432-af8d-41fc-8230-594a70cc2a98,Strategically planned multiple accesses,🌏,0
c4a47e04-f42b-4178-b48d-479367041ec5,b49dd03f-64af-4566-a403-d1e99e39ab97,Temperature-Controlled Infinity Pool,🏊‍♂️,2
c4e6c9d0-4bcc-49f7-b8c9-6141aacdc717,bfdbaac8-419e-473e-ae73-6edd80f14387,Swimming Pool & Pool Deck,🏊,0
c634e98c-0ffe-4a24-826a-52b2cd30c5e3,c4348b89-26f3-4e74-9253-4a68bd32df22,Iconic Glass Facade Twin Towers,🏙️,0
c652381c-607a-4205-8c38-2619c66a40d3,9301a8cc-a2ab-4828-98a8-455229bd4beb,Fine Dining & F&B Hubs,🍽️,0
c6fa8b0d-dac2-4a49-8af6-8d47efce7d85,a3af1f05-e6bb-4a25-a7be-1f9115867304,Double Height Restaurant with Terrace,🍽️,0
c7c63fb4-264f-4d2a-b005-4693e806ea8b,c9b9ee68-248e-48fb-ae77-1b082109a89c,Valet & EV Charging Points,⚡,0
c7dcf924-8ed3-4395-b2c7-4ff73a162336,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Banquet Hall & Fine Dining Restaurant,🍽️,0
c7ea1b9f-e10b-4606-ab12-cb3c38ae36f9,d2afb735-8465-414a-924f-a7226ea3319a,80% Open Green Spaces,🌳,0
c7fac9c0-7c7f-44c5-960d-8572d08fe713,c05bb44a-4d96-4c65-9703-923dd67a4b91,24/7 Security,🛡️,0
c87beb79-ddc0-4c1a-8ba7-f7587316a237,491d8e64-e144-40cd-bf4b-0273fc49acf7,Multipurpose Game Room,🎮,0
c9269633-5b43-4d7c-a175-51b3bdcd168d,37aab4b2-99cd-4d22-9d89-a29e1c2868c4,80% Open Green Area,🌳,0
c9ce5150-bc30-4245-9b5c-93bdf473fb79,a3af1f05-e6bb-4a25-a7be-1f9115867304,Connectivity to NH-48 & Dwarka Expressway,🚗,0
cacf6312-e45b-4296-af48-592e7eccc861,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,Large Balconies,🌤️,0
cb83e469-c459-4c8e-96fa-9665182b5c5f,c4348b89-26f3-4e74-9253-4a68bd32df22,Double Height Living Rooms (4 BHK),🏠,0
cbfdda7b-ea22-49cd-801b-31a59b0c2522,90c0031f-c707-4bed-b8f7-75f690c2b088,Swimming Pool,🏊,0
cc5c8538-cbb0-48da-82b9-5799fb05d8ba,ae24318b-3030-428a-94f6-c9c93e7789f6,Infinity Pool & Jacuzzi,🏊,0
cc5daa99-f4d2-409b-967e-6afb64be55bf,6abc2559-f9b4-4173-97fe-9b5e70f47bb1,British-Style Clubhouse,🏰,0
cdf03a37-fe53-4825-ad1c-456a48e833fd,ae24318b-3030-428a-94f6-c9c93e7789f6,3-Sided Open Apartments,🌄,0
ce9b7d13-528a-40f4-a824-b8860b5c8c0d,bd535d19-6a06-45cc-a692-3d56849d8e89,Heated Olympic Pool & Aquatic Oasis,🏊,0
cea4294a-abb5-445f-8ec1-e8a3ee8f6db8,5ff0bc90-310e-4041-b86c-812b13c5bdad,"World-Class Architecture & Design by UHA London, Foster + Partners, etc.",🏗️,0
d0385fec-9d71-43c0-b8cc-410df221dd8f,06e0aa61-ef5c-4892-beec-a5a1df6ec52c,"Clubhouse 70,000+ Sq.Ft.",🏛️,0
d0c57a2c-706f-43f2-a902-1d10e7d4ac1c,60fb584b-a3b6-4ade-9adb-8eb02508682d,Iconic High-Rise Towers (G+40),🏙️,0
d0f83ecc-59ce-4f76-906d-c2ad71fd774a,d2afb735-8465-414a-924f-a7226ea3319a,Wrap-Around Balconies,🔄,0
d1a44b02-f2e6-47c4-9de1-d6c8b6354401,7a117c0f-16eb-4536-a0a6-028271a06f3b,7-Star Luxury Clubhouse,🏛️,0
d2c4afa9-0ef3-42fb-8e41-2e4621d18aa8,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Infinity Swimming Pool & Poolside Deck,🏊,0
d2db9fb1-6595-414f-a1d3-915d86714dea,e59debce-1f67-4a5f-ab7e-613fe1441982,Premium Modular Interiors,🛋️,0
d35061e9-7464-4656-907d-c994697b4a0b,7a117c0f-16eb-4536-a0a6-028271a06f3b,Multi-tier Security System,🔒,0
d3527b1a-d929-485a-a892-f88c723b9921,7c97e410-c9ab-43a3-bd32-65a83a08fd8b,Premium Shops & Cafes,☕,0
d35365f9-a66c-455a-b654-e63f2612b8e9,6b1c33af-b1a9-49a4-a9ca-6fa3545214f2,Multi-Tier Security,🛡️,0
d39a676c-ac77-4fbc-be4d-3645183f9eeb,ae24318b-3030-428a-94f6-c9c93e7789f6,Smart Home Automation,💡,0
d42120f0-0cd2-4b3c-bdb4-69813e957034,ead71e2f-5982-4c58-b243-5e9cd88d9fe9,Panoramic Green & City Views,🌇,0
d4e84be9-9a47-4289-81ab-299ed2c7034a,4c17e492-2ed5-478e-82e3-2756706a85f9,Hi-street retail shops,🛍️,0
d5d08700-7b94-4191-ad3c-df12dc38b524,d2afb735-8465-414a-924f-a7226ea3319a,24/7 Security,🛡️,0
d71d5d93-5fe2-486d-b689-4e21c34c5621,37aab4b2-99cd-4d22-9d89-a29e1c2868c4,Two High-rise Towers (Stilt + 38 & Stilt + 41),🏙️,0
d73dc656-df74-4192-97a3-9aee62965167,4c17e492-2ed5-478e-82e3-2756706a85f9,Multiple access points,🌏,0
d7a470ca-aa34-4401-a5fe-7c12bcfeaddd,491d8e64-e144-40cd-bf4b-0273fc49acf7,Modern Clubhouse,🏊,0
d939fce3-45fe-458b-bf19-3e240eef593c,d9401432-af8d-41fc-8230-594a70cc2a98,Landscaped plaza,🏞️,0
d9507f81-f133-49b1-996a-519669499681,7c97e410-c9ab-43a3-bd32-65a83a08fd8b,"Located in DLF Gardencity, Sector 91",📍,0
d97bbc5a-adb7-48ed-89f4-3dd97ffaa5cb,d2afb735-8465-414a-924f-a7226ea3319a,Sky Gardens & Yoga Decks,🌿,0
d97d0a81-57a9-4bd3-b228-cfe12937a817,728db93d-8501-488a-a01b-8917095530a1,Ultra-Modern Clubhouse,🏛️,0
d9a22d73-798d-4832-924b-0d86b581d5b8,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Edge-to-Edge Floor-to-Ceiling Windows,🌇,0
da059ab1-7c8c-4ffc-af4a-73578a440fc6,986e025d-5bf1-4c5d-90b9-2c5bda59d34a,High visibility for retail spaces,,0
da786bf1-7b64-4aae-8f4e-9694cede419a,a9fb2cee-4190-4f2f-9940-8be2199e38e3,1.25 Lac Sqft Clubhouse,🏊,0
da98fb7b-1287-41f4-81be-ca2bbec02cea,3fed7102-bc0c-4fe5-a6b4-b30868757223,Holistic Wellness Center,🧘,0
db8d2de1-1e19-4ea4-8354-b349a5e0657b,20e1a7ff-2d5a-4bb7-b658-2b0c95a02d42,Smart Home Automation,📱,0
dbd29452-e554-49d1-ba56-5d0dfd6fbd9c,4c17e492-2ed5-478e-82e3-2756706a85f9,Restaurants & Food Courts,🍽️,0
dc84a39d-7906-4bad-93e5-a3df2c544976,8e7d9d67-660b-4099-b583-f39f14bf9a26,Private Elevator Lobbies,🎚️,0
dcdbb935-2024-471c-81d9-fc4bbabdc32e,9f1e5e3d-18bb-450b-bd00-8c0406ff8d2c,Smart Home Automation,📱,2
ddb190e5-85aa-406e-8981-586f0c4713ff,8b6a09f7-9696-4811-ad43-bad1dea5f324,Aravalli Facing Towers,🌄,0
ddd0865c-5546-4f2a-8774-0552904aa1ee,3fed7102-bc0c-4fe5-a6b4-b30868757223,5-Tier Security System,🛡️,0
ddf3afc3-94ea-4e99-93ff-125cc368242f,049251cb-0089-4e71-8624-88c23074f082,Panoramic Golf & Forest Views,🏞️,0
de1e37f4-58b2-4140-abaf-12eb6ae63610,a44c5240-3c6f-4c6a-96ee-8ac62af3511e,Meditation Pavilion & Zen Lawns,🪷,0
de50123a-49be-4e6d-9374-86289af6a44b,2a2c45d5-0f68-459c-a286-0509b7bb6073,Ultra-Luxe Clubhouse,🏢,0
dfe87ae1-281c-4faa-b66e-ffff3ef3e288,92cbf452-4a30-4a42-8b55-61bc7ca8baf8,Only 2 Residences Per Floor,🗝️,3
